Students	5000
1363	30 6 46 10
1364	16 35 23 32
1365	30 7 37 27
1366	41 6 23 29
1367	47 40 29 25
1368	20 15 32 16
1369	10 31 38 12
1370	11 10 35 19
1371	28 46 13 24
1372	40 16 28 42
1373	45 8 2 34
1374	38 46 11 34
1375	46 8 7 16
1376	43 19 50 38
1377	45 43 47 34
1378	32 20 22 35
1379	8 44 14 4
1380	1 2 41 23
1381	32 50 7 13
1382	39 48 25 14
1383	26 40 34 33
1384	30 14 47 20
1385	7 26 9 46
1386	2 49 47 15
1387	20 5 12 30
1388	10 15 20 49
1389	30 13 23 47
1390	34 37 21 32
1391	35 38 17 3
1392	37 2 9 22
1393	5 36 47 32
1394	16 7 6 9
1395	36 15 8 39
1396	24 41 47 29
1397	23 46 8 44
1398	20 33 43 24
1399	38 32 4 12
1400	29 41 32 46
1401	25 21 18 35
1402	44 14 35 10
1403	41 36 2 34
1404	19 50 18 24
1405	2 18 45 15
1406	50 39 25 26
1407	41 28 21 13
1408	39 46 2 22
1409	17 8 13 42
1410	20 22 18 41
1411	10 12 46 34
1412	45 43 34 20
1413	47 40 45 23
1414	13 8 12 11
1415	27 3 24 4
1416	42 6 3 5
1417	25 34 29 18
1418	31 21 28 22
1419	19 25 12 37
1420	28 33 14 38
1421	4 18 36 16
1422	23 17 43 42
1423	18 44 33 48
1424	10 5 32 27
1425	37 29 50 16
1426	23 28 4 27
1427	40 49 30 25
1428	26 14 19 43
1429	17 9 7 14
1430	10 18 11 20
1431	19 26 43 16
1432	21 35 23 13
1433	35 23 3 21
1434	33 46 50 37
1435	34 29 49 39
1436	11 18 40 22
1437	41 27 37 11
1438	27 10 25 28
1439	28 14 48 13
1440	43 25 27 21
1441	27 14 29 11
1442	40 10 7 48
1443	31 25 24 47
1444	40 10 41 28
1445	10 37 48 49
1446	20 39 1 45
1447	22 18 7 42
1448	11 6 5 24
1449	44 50 46 18
1450	12 8 30 38
1451	39 6 27 15
1452	21 45 40 24
1453	38 6 44 49
1454	28 34 15 20
1455	28 37 39 45
1456	41 31 28 26
1457	7 1 24 23
1458	29 32 10 20
1459	39 6 3 50
1460	39 4 50 7
1461	14 7 42 1
1462	8 46 24 3
1463	2 48 37 50
1464	5 30 9 35
1465	38 3 43 18
1466	9 41 40 19
1467	13 9 34 1
1468	39 35 25 22
1469	46 15 13 26
1470	23 30 15 10
1471	22 33 4 26
1472	8 3 41 1
1473	17 13 16 30
1474	9 42 2 29
1475	39 3 6 46
1476	19 24 11 1
1477	35 27 3 40
1478	1 8 45 10
1479	43 42 49 47
1480	40 35 26 43
1481	46 29 27 35
1482	38 36 17 16
1483	1 36 45 44
1484	6 42 7 20
1485	15 12 43 45
1486	21 24 11 41
1487	9 28 25 41
1488	43 2 19 6
1489	31 34 11 19
1490	6 17 29 16
1491	2 18 27 16
1492	24 15 34 45
1493	2 31 38 26
1494	11 42 36 47
1495	9 14 6 8
1496	30 38 5 27
1497	30 27 39 14
1498	18 19 35 12
1499	44 27 38 11
1500	33 50 12 48
1501	9 6 17 16
1502	30 19 47 26
1503	47 18 41 44
1504	17 9 10 23
1505	28 18 50 44
1506	32 26 37 28
1507	49 42 3 1
1508	48 26 29 45
1509	47 35 16 18
1510	35 50 26 24
1511	31 7 1 42
1512	30 9 38 1
1513	17 40 18 24
1514	19 27 1 26
1515	48 29 2 43
1516	5 40 20 37
1517	33 34 6 47
1518	19 46 32 18
1519	13 19 4 46
1520	41 2 43 23
1521	42 14 32 43
1522	5 6 21 24
1523	24 7 41 6
1524	27 4 24 45
1525	3 26 19 12
1526	26 50 33 37
1527	41 12 36 2
1528	3 15 12 45
1529	46 26 3 38
1530	1 39 18 19
1531	29 12 22 48
1532	32 41 31 47
1533	1 35 22 28
1534	9 23 30 48
1535	7 39 21 8
1536	39 20 26 15
1537	1 13 37 49
1538	30 44 13 15
1539	31 45 21 5
1540	11 16 2 22
1541	37 1 36 47
1542	5 10 38 22
1543	41 9 49 10
1544	29 9 16 46
1545	16 20 49 6
1546	12 28 42 35
1547	50 22 3 18
1548	5 37 27 3
1549	48 16 36 14
1550	20 36 2 41
1551	43 27 41 14
1552	12 36 11 20
1553	40 49 23 14
1554	48 36 21 44
1555	25 9 34 32
1556	5 23 13 45
1557	36 5 12 39
1558	1 45 15 27
1559	7 21 38 6
1560	15 34 16 28
1561	2 22 35 21
1562	1 30 8 23
1563	19 18 35 5
1564	48 5 7 43
1565	42 1 27 29
1566	24 27 14 13
1567	8 23 37 49
1568	27 14 21 42
1569	3 32 29 9
1570	4 28 34 15
1571	11 45 4 16
1572	17 29 9 26
1573	35 50 47 26
1574	48 18 1 35
1575	11 4 23 31
1576	8 13 15 24
1577	6 14 37 48
1578	34 31 38 7
1579	39 45 44 27
1580	45 32 24 10
1581	33 34 42 29
1582	42 26 18 38
1583	13 43 39 26
1584	31 29 16 5
1585	46 9 27 48
1586	2 42 20 41
1587	27 13 1 31
1588	31 29 16 24
1589	15 37 43 18
1590	7 5 13 28
1591	15 20 3 32
1592	8 35 48 27
1593	41 20 31 5
1594	36 49 35 28
1595	12 36 5 32
1596	1 7 8 48
1597	39 43 36 23
1598	13 42 22 38
1599	11 41 34 36
1600	47 32 28 25
1601	20 15 6 50
1602	20 27 12 5
1603	44 47 2 5
1604	30 37 26 45
1605	8 32 4 5
1606	17 26 18 16
1607	17 19 41 50
1608	35 44 13 27
1609	30 44 10 36
1610	28 17 46 42
1611	8 43 29 19
1612	5 48 17 13
1613	31 47 29 43
1614	38 41 12 46
1615	32 38 30 49
1616	37 7 25 16
1617	41 6 20 34
1618	29 36 3 31
1619	26 6 5 36
1620	18 24 20 37
1621	43 48 23 13
1622	32 24 50 12
1623	34 28 16 25
1624	36 38 25 50
1625	14 8 7 9
1626	3 35 34 1
1627	2 22 20 40
1628	46 34 45 42
1629	3 28 22 5
1630	36 40 10 12
1631	40 6 41 4
1632	46 12 24 9
1633	43 8 44 5
1634	24 11 27 32
1635	41 38 49 9
1636	2 9 15 32
1637	9 21 33 41
1638	1 27 40 14
1639	14 31 36 3
1640	18 25 1 3
1641	40 8 18 22
1642	33 1 8 23
1643	33 11 3 40
1644	8 40 39 37
1645	23 18 45 28
1646	10 49 26 20
1647	48 38 40 49
1648	50 39 29 35
1649	38 14 11 43
1650	7 6 42 10
1651	33 18 10 50
1652	24 44 22 5
1653	34 50 31 41
1654	5 25 2 47
1655	37 36 24 46
1656	46 39 19 36
1657	2 41 23 5
1658	9 38 3 49
1659	25 34 12 29
1660	39 44 10 26
1661	8 16 24 35
1662	45 49 31 15
1663	19 31 1 15
1664	19 21 27 11
1665	1 24 20 47
1666	26 17 44 47
1667	21 20 36 17
1668	22 46 7 4
1669	2 4 29 23
1670	37 4 15 21
1671	16 42 12 1
1672	24 10 40 23
1673	4 45 8 42
1674	20 17 43 29
1675	28 43 5 18
1676	32 12 36 22
1677	17 44 13 23
1678	13 42 8 39
1679	35 41 45 33
1680	41 16 8 15
1681	2 9 7 1
1682	27 32 13 22
1683	45 17 26 1
1684	7 33 23 6
1685	50 26 43 5
1686	47 33 15 42
1687	15 22 7 12
1688	50 29 8 4
1689	10 27 36 9
1690	3 30 1 39
1691	42 13 1 7
1692	8 48 50 45
1693	16 22 43 30
1694	41 5 40 21
1695	18 24 13 5
1696	7 9 29 24
1697	45 20 10 35
1698	50 48 45 11
1699	13 23 4 18
1700	44 48 37 47
1701	16 9 8 27
1702	9 41 44 32
1703	8 14 32 45
1704	28 43 41 20
1705	35 27 49 15
1706	6 13 3 22
1707	32 29 16 18
1708	19 35 5 23
1709	17 22 40 24
1710	44 3 6 30
1711	45 33 50 22
1712	31 9 39 30
1713	32 30 43 38
1714	27 12 21 17
1715	6 11 25 7
1716	40 45 16 11
1717	4 6 19 48
1718	19 9 47 24
1719	50 38 19 15
1720	13 36 42 49
1721	10 36 19 29
1722	50 8 10 42
1723	47 26 25 17
1724	29 35 46 27
1725	21 5 23 2
1726	10 48 35 44
1727	47 15 3 4
1728	10 42 43 16
1729	7 39 34 41
1730	49 5 16 39
1731	45 2 14 44
1732	10 20 50 11
1733	32 10 38 50
1734	31 1 15 40
1735	5 2 48 15
1736	8 42 27 23
1737	24 49 30 23
1738	50 44 31 16
1739	12 18 35 40
1740	29 15 39 43
1741	45 11 49 29
1742	7 13 29 50
1743	12 25 39 22
1744	5 41 28 4
1745	18 32 36 50
1746	8 40 31 12
1747	27 4 18 37
1748	1 22 6 13
1749	50 14 43 44
1750	39 49 30 38
1751	24 15 16 8
1752	25 12 46 21
1753	9 2 1 39
1754	33 20 47 46
1755	25 46 38 8
1756	40 3 26 43
1757	30 35 50 12
1758	11 47 34 37
1759	8 11 37 4
1760	21 10 2 39
1761	48 31 47 6
1762	19 2 32 47
1763	49 41 30 23
1764	26 1 4 22
1765	20 1 25 41
1766	34 42 5 10
1767	50 25 14 10
1768	39 45 20 9
1769	2 12 34 30
1770	26 31 4 17
1771	3 45 12 27
1772	8 25 12 22
1773	38 6 7 24
1774	13 5 41 37
1775	15 36 26 28
1776	42 20 37 15
1777	50 7 28 40
1778	7 46 48 27
1779	12 32 50 15
1780	25 20 29 43
1781	30 28 21 3
1782	36 40 6 45
1783	29 13 42 46
1784	2 39 6 7
1785	1 10 46 36
1786	15 18 43 6
1787	13 33 30 20
1788	16 25 1 26
1789	30 44 31 41
1790	11 46 45 2
1791	14 29 17 11
1792	4 32 42 15
1793	40 1 5 48
1794	31 11 44 3
1795	9 32 46 34
1796	33 22 44 20
1797	22 10 25 5
1798	7 13 36 27
1799	19 27 12 33
1800	45 23 5 18
1801	14 45 13 15
1802	44 12 10 15
1803	32 30 43 39
1804	30 32 3 23
1805	25 1 7 11
1806	41 43 50 46
1807	27 7 37 11
1808	38 18 4 34
1809	4 25 36 40
1810	3 48 11 23
1811	18 47 12 4
1812	44 43 5 15
1813	11 41 2 21
1814	6 14 22 42
1815	33 2 5 12
1816	46 13 44 43
1817	2 18 40 12
1818	29 21 13 41
1819	33 22 20 32
1820	34 12 26 19
1821	6 37 14 38
1822	42 19 37 5
1823	10 1 43 30
1824	26 17 14 34
1825	40 37 29 2
1826	35 21 47 3
1827	16 26 44 1
1828	50 18 44 48
1829	42 41 49 7
1830	48 6 7 49
1831	32 40 46 27
1832	7 18 4 32
1833	48 6 30 24
1834	50 7 15 13
1835	28 44 45 18
1836	11 48 36 44
1837	13 22 30 40
1838	35 34 39 19
1839	32 30 29 3
1840	6 27 40 47
1841	8 30 13 23
1842	20 3 22 43
1843	29 13 2 32
1844	12 46 36 39
1845	12 22 14 33
1846	40 32 34 42
1847	43 34 15 22
1848	10 31 47 19
1849	27 34 32 18
1850	46 8 17 37
1851	26 45 42 13
1852	26 25 3 5
1853	5 48 50 33
1854	32 33 41 44
1855	24 28 21 7
1856	36 9 50 47
1857	38 6 5 16
1858	49 44 34 3
1859	41 8 27 2
1860	19 25 26 17
1861	11 27 4 45
1862	39 8 24 35
1863	7 43 34 27
1864	4 12 9 13
1865	22 11 31 24
1866	13 23 22 5
1867	48 16 12 27
1868	1 16 12 36
1869	40 19 46 6
1870	50 10 19 27
1871	22 11 4 44
1872	47 4 8 3
1873	9 48 29 28
1874	49 7 48 26
1875	21 30 13 43
1876	14 26 13 22
1877	40 32 50 49
1878	44 7 34 41
1879	20 41 29 46
1880	7 37 42 38
1881	17 39 48 29
1882	33 5 8 22
1883	42 43 25 35
1884	45 6 14 37
1885	1 30 22 10
1886	39 21 30 16
1887	4 27 16 35
1888	22 44 5 8
1889	12 15 8 3
1890	45 29 28 48
1891	49 36 5 28
1892	31 19 48 12
1893	47 12 40 31
1894	6 13 50 15
1895	29 7 28 42
1896	49 12 22 4
1897	9 10 15 4
1898	12 39 44 36
1899	5 23 20 45
1900	6 17 28 45
1901	37 5 23 21
1902	37 48 10 26
1903	49 15 21 38
1904	48 41 1 33
1905	36 8 12 42
1906	32 6 45 4
1907	38 12 44 31
1908	49 26 14 40
1909	37 16 28 19
1910	28 4 11 27
1911	33 31 13 5
1912	13 1 31 20
1913	36 27 1 45
1914	4 33 41 21
1915	1 5 31 34
1916	6 11 48 10
1917	26 25 30 10
1918	45 30 33 23
1919	21 7 41 13
1920	32 24 1 25
1921	36 32 30 7
1922	3 21 44 1
1923	27 28 4 39
1924	6 48 23 32
1925	18 45 41 12
1926	28 9 48 38
1927	9 40 16 12
1928	34 48 20 17
1929	47 33 29 18
1930	3 1 2 32
1931	32 7 22 47
1932	6 10 35 29
1933	25 10 12 40
1934	20 23 48 7
1935	20 26 42 3
1936	13 37 20 15
1937	3 1 49 33
1938	3 43 11 1
1939	27 22 11 3
1940	17 23 46 26
1941	12 30 39 13
1942	7 26 17 42
1943	9 7 17 5
1944	4 1 20 22
1945	43 2 47 44
1946	31 18 40 12
1947	38 49 5 42
1948	34 47 43 36
1949	40 12 17 49
1950	21 29 45 49
1951	47 22 4 12
1952	49 46 10 40
1953	17 38 28 1
1954	39 37 27 13
1955	47 49 20 7
1956	9 31 6 23
1957	9 13 3 12
1958	34 15 5 50
1959	14 47 46 30
1960	15 27 46 34
1961	33 44 37 45
1962	17 42 45 16
1963	21 18 24 23
1964	23 4 33 43
1965	31 32 33 45
1966	38 24 28 10
1967	34 16 4 48
1968	39 50 6 32
1969	13 35 20 23
1970	44 42 41 25
1971	15 45 46 10
1972	45 11 1 47
1973	30 9 4 36
1974	20 50 34 22
1975	1 21 32 31
1976	27 20 32 21
1977	20 2 14 48
1978	29 33 28 9
1979	44 2 36 31
1980	48 30 37 20
1981	15 43 22 35
1982	38 6 50 13
1983	23 28 36 37
1984	7 19 10 36
1985	27 46 5 12
1986	10 8 29 18
1987	24 25 16 40
1988	39 11 9 2
1989	13 18 49 20
1990	50 7 32 14
1991	28 17 6 11
1992	36 2 8 17
1993	18 38 48 25
1994	35 33 42 9
1995	46 33 49 30
1996	17 31 1 23
1997	9 22 15 29
1998	9 27 50 2
1999	43 50 19 40
2000	24 17 20 43
2001	48 6 26 18
2002	5 30 2 15
2003	40 7 36 42
2004	37 25 23 32
2005	16 6 18 35
2006	14 16 46 13
2007	37 47 31 22
2008	38 22 19 48
2009	14 33 20 28
2010	40 3 12 19
2011	12 28 27 25
2012	24 15 4 1
2013	10 15 3 50
2014	40 38 11 2
2015	44 18 27 12
2016	22 19 33 31
2017	49 26 29 16
2018	34 22 6 43
2019	50 20 3 31
2020	12 23 32 34
2021	49 31 45 28
2022	25 18 17 11
2023	41 16 45 12
2024	15 36 30 12
2025	4 30 41 7
2026	23 47 43 17
2027	31 35 40 28
2028	1 37 18 38
2029	8 42 13 1
2030	22 4 30 26
2031	32 26 38 35
2032	33 6 10 24
2033	25 33 43 38
2034	48 22 23 44
2035	43 6 3 13
2036	3 6 26 50
2037	50 29 49 14
2038	4 49 32 21
2039	19 10 16 26
2040	17 8 19 11
2041	49 19 21 37
2042	9 38 41 28
2043	15 6 19 10
2044	34 29 47 4
2045	1 4 18 33
2046	20 8 25 43
2047	32 13 48 23
2048	23 4 16 32
2049	27 49 30 2
2050	41 31 22 44
2051	35 43 49 7
2052	13 24 41 8
2053	47 48 41 29
2054	29 16 28 26
2055	21 19 2 6
2056	13 8 45 2
2057	46 9 23 7
2058	1 33 41 20
2059	47 24 29 3
2060	48 18 39 1
2061	6 40 36 31
2062	16 6 5 18
2063	21 5 8 1
2064	34 12 23 37
2065	10 23 27 19
2066	6 14 32 37
2067	44 20 26 19
2068	5 37 20 39
2069	13 38 40 4
2070	48 47 45 27
2071	19 21 8 25
2072	18 36 13 24
2073	28 50 45 17
2074	43 47 41 46
2075	4 34 16 50
2076	12 29 10 40
2077	6 45 35 7
2078	27 28 34 42
2079	26 38 29 48
2080	44 4 2 25
2081	17 3 9 45
2082	45 14 27 13
2083	27 5 45 7
2084	12 26 39 4
2085	24 46 13 49
2086	50 43 44 36
2087	22 17 28 37
2088	16 15 31 11
2089	24 17 10 18
2090	47 25 5 21
2091	11 12 24 42
2092	29 23 3 17
2093	50 16 38 47
2094	19 42 44 14
2095	27 30 43 35
2096	9 19 25 35
2097	29 3 30 37
2098	3 2 40 50
2099	29 28 6 37
2100	28 29 38 43
2101	36 15 34 39
2102	48 22 11 47
2103	20 28 45 41
2104	14 37 7 16
2105	3 48 33 39
2106	18 36 42 26
2107	17 22 20 19
2108	40 16 32 49
2109	48 24 27 23
2110	48 29 17 8
2111	23 9 45 26
2112	46 3 16 44
2113	42 6 38 34
2114	32 10 9 46
2115	19 46 4 39
2116	42 41 21 1
2117	22 8 41 21
2118	1 47 27 10
2119	40 22 11 43
2120	43 27 22 16
2121	15 4 44 2
2122	2 35 36 32
2123	15 42 7 8
2124	28 33 4 16
2125	15 4 24 20
2126	39 7 42 44
2127	43 10 11 33
2128	13 49 2 3
2129	50 24 43 36
2130	21 8 36 16
2131	18 35 45 27
2132	18 47 25 45
2133	39 27 21 30
2134	38 24 42 37
2135	47 35 40 37
2136	13 14 7 33
2137	32 38 16 28
2138	29 30 46 49
2139	21 15 40 5
2140	25 26 9 5
2141	33 13 38 25
2142	36 8 7 29
2143	48 41 45 2
2144	5 15 19 48
2145	26 32 50 18
2146	19 47 35 23
2147	19 26 23 25
2148	1 24 46 20
2149	10 22 31 46
2150	42 44 16 40
2151	4 12 8 21
2152	15 42 21 48
2153	14 36 20 30
2154	17 10 25 49
2155	33 22 17 47
2156	7 24 29 19
2157	47 37 35 34
2158	39 22 33 6
2159	39 5 41 25
2160	17 7 28 15
2161	2 5 35 45
2162	40 4 43 32
2163	18 13 5 30
2164	33 8 49 48
2165	24 11 46 25
2166	50 22 47 27
2167	22 16 28 6
2168	10 46 5 4
2169	43 19 37 16
2170	28 8 41 30
2171	22 4 35 42
2172	50 3 8 15
2173	45 15 2 6
2174	46 8 12 38
2175	48 24 46 25
2176	13 32 7 5
2177	11 47 35 37
2178	30 46 41 37
2179	7 21 46 10
2180	1 36 45 34
2181	23 42 45 28
2182	43 12 11 49
2183	32 14 48 39
2184	25 13 21 16
2185	21 8 38 32
2186	45 7 38 27
2187	10 21 48 28
2188	36 39 46 34
2189	33 32 38 41
2190	18 48 6 8
2191	32 19 48 5
2192	43 20 24 26
2193	13 34 18 5
2194	44 11 16 25
2195	28 22 49 40
2196	1 27 32 9
2197	3 10 6 23
2198	30 47 31 36
2199	48 4 26 5
2200	47 20 28 16
2201	38 10 25 45
2202	4 22 10 29
2203	26 33 1 18
2204	32 15 21 22
2205	10 3 28 4
2206	30 16 6 46
2207	16 32 49 24
2208	28 14 33 9
2209	1 10 15 50
2210	25 2 17 38
2211	22 46 9 20
2212	44 5 39 41
2213	2 46 30 20
2214	22 21 36 19
2215	18 39 40 11
2216	49 30 8 21
2217	10 39 28 11
2218	35 10 44 46
2219	45 3 1 33
2220	15 31 14 37
2221	48 44 10 4
2222	13 19 40 41
2223	49 47 29 8
2224	14 34 50 32
2225	50 19 23 40
2226	28 35 2 41
2227	32 19 20 23
2228	37 38 43 36
2229	47 13 28 12
2230	5 22 16 37
2231	40 14 38 6
2232	4 36 8 28
2233	31 33 19 32
2234	29 14 48 10
2235	19 3 31 22
2236	49 44 26 32
2237	47 38 26 10
2238	25 40 36 6
2239	25 17 2 8
2240	46 25 23 28
2241	36 20 14 39
2242	20 48 43 26
2243	39 48 36 19
2244	44 21 11 47
2245	1 10 18 31
2246	44 14 30 50
2247	20 45 16 38
2248	24 27 21 18
2249	28 23 32 31
2250	11 3 18 15
2251	36 40 3 26
2252	16 35 24 36
2253	47 22 50 41
2254	24 3 34 41
2255	24 41 10 2
2256	26 44 38 48
2257	1 45 30 31
2258	23 35 29 13
2259	47 14 6 42
2260	22 25 2 50
2261	12 40 45 43
2262	22 39 7 43
2263	16 2 47 7
2264	11 28 17 3
2265	38 28 3 20
2266	29 40 46 11
2267	26 36 35 24
2268	15 50 40 41
2269	12 46 43 27
2270	38 17 41 43
2271	13 26 19 27
2272	11 49 42 40
2273	15 9 21 24
2274	10 1 28 35
2275	11 36 32 50
2276	12 11 29 36
2277	31 29 18 47
2278	32 36 6 15
2279	49 25 6 46
2280	16 43 28 19
2281	39 46 29 5
2282	22 26 24 46
2283	21 2 28 1
2284	27 18 15 33
2285	6 40 12 30
2286	8 47 15 22
2287	32 2 21 26
2288	45 24 50 18
2289	9 17 32 44
2290	30 35 2 3
2291	24 50 32 21
2292	23 8 24 29
2293	23 3 27 47
2294	5 26 48 31
2295	34 42 30 13
2296	28 23 44 3
2297	5 46 26 7
2298	24 25 7 6
2299	27 44 26 4
2300	31 37 41 38
2301	33 40 4 39
2302	40 46 34 11
2303	15 35 38 48
2304	12 10 17 6
2305	36 12 13 40
2306	15 28 17 18
2307	3 37 42 23
2308	44 23 24 22
2309	13 12 36 3
2310	6 17 19 13
2311	15 47 34 41
2312	45 15 4 1
2313	28 42 43 33
2314	28 48 39 46
2315	40 1 35 18
2316	42 28 16 39
2317	40 34 10 23
2318	2 16 3 45
2319	19 48 18 44
2320	27 26 4 16
2321	32 18 29 38
2322	11 27 44 28
2323	3 50 27 14
2324	11 31 39 3
2325	42 29 30 27
2326	13 34 9 39
2327	37 9 21 42
2328	1 14 19 6
2329	31 15 41 39
2330	26 4 36 14
2331	21 37 43 29
2332	18 36 48 12
2333	47 10 33 50
2334	19 50 41 11
2335	36 49 45 47
2336	34 17 47 5
2337	38 28 17 46
2338	25 14 26 37
2339	42 22 1 16
2340	34 10 37 18
2341	43 32 40 6
2342	13 37 27 45
2343	46 29 35 40
2344	33 22 2 50
2345	2 25 10 23
2346	11 30 20 50
2347	34 16 3 11
2348	31 38 13 19
2349	18 48 9 12
2350	30 22 43 38
2351	18 33 5 29
2352	32 42 30 10
2353	14 15 12 44
2354	13 40 26 18
2355	28 17 1 16
2356	20 11 21 19
2357	12 9 1 49
2358	43 15 47 32
2359	37 20 36 44
2360	38 21 5 11
2361	25 50 40 7
2362	16 38 4 3
2363	36 30 3 48
2364	12 35 32 37
2365	15 40 11 2
2366	11 6 21 15
2367	49 11 38 50
2368	8 34 49 27
2369	22 3 4 49
2370	28 35 31 19
2371	6 35 48 18
2372	23 26 14 15
2373	34 13 22 50
2374	29 8 49 37
2375	46 49 13 9
2376	40 44 25 19
2377	7 21 16 31
2378	11 43 40 14
2379	14 33 22 49
2380	12 36 4 41
2381	12 31 42 45
2382	9 6 3 21
2383	38 26 6 37
2384	16 13 45 6
2385	42 12 44 8
2386	34 13 7 26
2387	2 34 13 47
2388	26 16 36 30
2389	32 23 9 46
2390	12 13 23 11
2391	10 49 38 9
2392	30 6 42 46
2393	5 14 8 20
2394	7 28 10 16
2395	31 8 47 12
2396	14 22 34 7
2397	12 31 5 6
2398	34 14 36 38
2399	28 27 13 30
2400	13 6 38 37
2401	38 6 3 19
2402	47 19 30 46
2403	8 24 22 7
2404	49 37 16 6
2405	31 39 7 21
2406	42 37 25 14
2407	25 12 18 2
2408	24 30 17 47
2409	1 14 7 4
2410	8 23 18 19
2411	15 20 7 24
2412	14 42 8 12
2413	33 27 34 1
2414	36 45 12 11
2415	47 23 32 8
2416	49 23 14 39
2417	4 12 30 15
2418	34 23 33 47
2419	34 23 13 5
2420	47 46 22 31
2421	26 10 42 15
2422	5 9 20 45
2423	26 5 28 34
2424	3 24 44 41
2425	32 36 39 24
2426	12 25 40 1
2427	8 4 41 33
2428	14 15 3 21
2429	42 7 38 28
2430	38 3 36 37
2431	40 11 3 25
2432	2 29 32 19
2433	46 29 6 26
2434	13 26 50 49
2435	37 49 36 40
2436	24 15 5 3
2437	39 5 16 44
2438	9 47 30 40
2439	38 2 35 21
2440	42 38 17 43
2441	31 4 8 28
2442	38 43 26 35
2443	7 19 23 39
2444	22 19 12 21
2445	9 44 14 26
2446	49 4 14 19
2447	41 37 7 50
2448	50 18 9 12
2449	48 35 14 37
2450	24 6 22 8
2451	19 12 24 30
2452	26 10 3 24
2453	47 46 19 35
2454	11 42 50 3
2455	20 28 16 14
2456	20 2 43 34
2457	5 19 35 7
2458	48 2 38 43
2459	42 2 47 35
2460	24 20 14 16
2461	12 6 35 32
2462	3 1 16 12
2463	35 4 42 47
2464	8 33 10 17
2465	40 8 26 23
2466	43 45 21 16
2467	8 27 13 45
2468	17 32 14 13
2469	18 1 42 13
2470	14 43 29 21
2471	2 40 47 18
2472	28 8 37 39
2473	29 3 21 22
2474	15 41 11 36
2475	32 44 18 49
2476	12 46 24 16
2477	25 11 38 13
2478	20 44 8 22
2479	36 7 47 8
2480	6 9 36 25
2481	35 15 1 16
2482	47 28 26 13
2483	26 10 4 49
2484	18 44 46 24
2485	19 38 21 1
2486	2 24 31 10
2487	14 18 43 17
2488	32 20 37 19
2489	4 9 12 15
2490	35 39 13 16
2491	16 47 27 7
2492	11 5 1 13
2493	37 41 42 45
2494	13 9 48 5
2495	41 3 24 47
2496	36 1 44 8
2497	22 43 26 27
2498	28 37 24 38
2499	20 50 22 34
2500	35 48 13 26
2501	5 4 31 36
2502	40 35 16 31
2503	47 28 18 42
2504	35 25 36 32
2505	35 7 1 46
2506	27 34 39 26
2507	16 3 11 45
2508	20 7 6 26
2509	46 14 25 50
2510	14 12 40 2
2511	38 28 36 3
2512	11 6 9 39
2513	10 6 30 47
2514	24 9 18 10
2515	1 21 31 33
2516	48 2 10 12
2517	20 15 7 35
2518	50 31 44 17
2519	18 16 42 20
2520	2 44 24 45
2521	24 38 50 8
2522	15 44 21 45
2523	14 49 45 31
2524	20 10 49 1
2525	37 27 24 20
2526	4 15 49 34
2527	33 6 28 12
2528	7 25 31 45
2529	2 20 21 50
2530	31 17 4 46
2531	3 18 46 37
2532	41 38 9 14
2533	47 49 1 34
2534	40 17 43 46
2535	25 36 6 43
2536	2 22 7 28
2537	9 28 43 21
2538	31 34 44 9
2539	11 46 24 43
2540	13 50 28 24
2541	49 45 4 12
2542	33 6 25 2
2543	25 37 33 46
2544	30 36 21 44
2545	35 1 37 22
2546	37 33 44 47
2547	27 32 22 30
2548	35 32 8 49
2549	7 5 47 14
2550	9 40 3 21
2551	3 17 2 13
2552	26 34 2 20
2553	22 26 16 32
2554	49 19 25 15
2555	28 46 32 4
2556	43 35 44 11
2557	28 47 14 30
2558	23 12 32 33
2559	24 20 11 42
2560	5 17 36 27
2561	49 11 46 29
2562	33 26 13 18
2563	9 27 43 7
2564	47 7 25 49
2565	31 33 36 18
2566	17 22 20 12
2567	40 19 38 49
2568	33 24 32 23
2569	47 1 5 39
2570	49 34 43 41
2571	49 23 39 13
2572	43 44 50 4
2573	27 11 17 12
2574	30 35 12 11
2575	20 30 47 43
2576	35 9 17 50
2577	32 41 13 36
2578	32 37 15 19
2579	2 17 38 8
2580	6 12 15 42
2581	33 43 28 35
2582	36 47 40 49
2583	40 3 39 50
2584	9 7 21 16
2585	47 16 39 26
2586	28 10 22 23
2587	28 21 22 9
2588	38 9 42 28
2589	43 21 16 39
2590	48 45 32 12
2591	36 44 4 16
2592	7 27 13 40
2593	25 39 2 26
2594	20 3 44 31
2595	40 29 6 17
2596	26 24 4 11
2597	40 41 5 18
2598	39 20 46 41
2599	12 35 41 4
2600	39 38 17 30
2601	41 20 17 48
2602	6 40 44 45
2603	21 10 31 24
2604	14 23 18 19
2605	25 3 22 18
2606	32 24 28 16
2607	36 46 29 41
2608	50 19 20 45
2609	42 45 37 40
2610	16 10 15 9
2611	19 36 5 14
2612	26 19 47 23
2613	7 26 46 49
2614	32 30 11 5
2615	12 26 4 22
2616	1 18 38 22
2617	34 8 38 17
2618	6 23 15 39
2619	32 15 30 8
2620	35 14 49 32
2621	12 16 13 1
2622	13 2 5 36
2623	47 40 24 30
2624	17 30 11 13
2625	36 3 25 17
2626	28 20 3 10
2627	31 5 16 14
2628	28 9 10 6
2629	19 17 5 36
2630	34 3 13 37
2631	10 9 37 33
2632	20 48 44 38
2633	29 15 11 16
2634	42 6 24 45
