Students	10000
3845	20 13 19 4
3846	5 39 22 50
3847	8 11 4 7
3848	5 41 18 34
3849	22 20 16 24
3850	46 32 6 30
3851	46 44 26 9
3852	31 48 40 14
3853	15 17 25 28
3854	23 46 38 5
3855	8 37 12 40
3856	24 30 49 32
3857	43 8 19 24
3858	34 43 4 12
3859	22 45 24 27
3860	36 46 41 48
3861	2 39 29 49
3862	17 45 21 44
3863	18 32 3 43
3864	46 50 43 40
3865	32 29 16 42
3866	47 4 6 1
3867	21 31 44 49
3868	35 21 11 24
3869	26 48 37 39
3870	6 4 1 21
3871	5 29 36 39
3872	4 2 24 28
3873	22 35 28 49
3874	36 15 47 18
3875	11 16 31 29
3876	46 49 16 38
3877	31 14 16 39
3878	27 13 28 6
3879	42 15 6 50
3880	10 50 31 47
3881	38 35 16 49
3882	2 1 17 4
3883	39 41 14 46
3884	37 20 16 22
3885	43 19 31 16
3886	47 29 18 35
3887	16 2 34 50
3888	8 47 7 10
3889	32 22 12 11
3890	9 25 14 17
3891	33 16 2 9
3892	28 42 45 18
3893	25 13 21 49
3894	6 4 25 29
3895	32 29 37 31
3896	20 46 32 12
3897	34 7 11 29
3898	38 33 29 42
3899	35 22 24 18
3900	27 50 10 46
3901	37 28 22 32
3902	32 19 11 33
3903	42 47 20 27
3904	8 50 48 37
3905	3 31 50 22
3906	20 32 19 15
3907	32 40 42 5
3908	11 42 23 4
3909	9 45 41 14
3910	5 47 15 1
3911	43 45 18 47
3912	38 35 18 39
3913	45 13 12 29
3914	50 3 14 41
3915	15 9 21 42
3916	45 20 23 32
3917	4 24 46 38
3918	28 24 46 20
3919	35 3 26 50
3920	21 30 40 5
3921	48 26 35 37
3922	16 15 14 46
3923	34 25 22 9
3924	42 6 46 40
3925	46 47 37 11
3926	10 9 30 35
3927	7 41 4 44
3928	47 37 50 43
3929	16 27 39 44
3930	35 28 24 22
3931	48 31 6 16
3932	30 26 42 16
3933	1 44 25 19
3934	33 11 7 29
3935	45 4 38 20
3936	19 46 9 23
3937	27 37 26 30
3938	10 31 47 38
3939	6 3 35 17
3940	8 31 46 44
3941	11 2 40 42
3942	14 44 50 9
3943	28 47 33 11
3944	30 47 14 29
3945	40 1 14 47
3946	15 50 38 33
3947	8 26 24 40
3948	27 32 45 15
3949	10 47 34 50
3950	32 14 39 16
3951	4 44 16 30
3952	46 4 39 1
3953	23 31 42 12
3954	36 13 23 43
3955	20 40 50 45
3956	20 16 42 34
3957	41 9 25 24
3958	15 24 1 3
3959	31 16 17 36
3960	9 10 37 50
3961	15 3 32 10
3962	44 33 18 6
3963	11 32 27 23
3964	38 48 11 4
3965	46 7 13 24
3966	47 10 50 31
3967	28 16 35 48
3968	45 47 27 22
3969	16 13 39 17
3970	46 35 22 8
3971	46 25 18 42
3972	45 46 50 29
3973	31 17 46 12
3974	26 32 28 2
3975	21 1 3 36
3976	7 30 18 44
3977	31 13 39 46
3978	3 48 30 13
3979	12 6 50 34
3980	38 48 35 34
3981	15 29 31 4
3982	44 10 38 13
3983	35 11 29 6
3984	49 21 30 16
3985	2 34 4 48
3986	21 23 26 18
3987	31 6 18 44
3988	15 12 31 4
3989	49 25 11 23
3990	49 2 30 29
3991	27 8 29 3
3992	40 10 20 8
3993	40 1 43 7
3994	30 48 43 28
3995	40 34 6 39
3996	37 42 41 22
3997	19 9 31 37
3998	30 28 17 50
3999	17 49 28 42
4000	19 41 44 29
4001	29 28 21 2
4002	4 8 21 22
4003	3 17 37 41
4004	27 5 32 3
4005	6 30 50 19
4006	43 5 22 15
4007	35 49 46 48
4008	21 11 28 25
4009	45 48 36 42
4010	29 5 26 25
4011	35 9 37 30
4012	43 20 10 47
4013	38 46 36 15
4014	41 29 40 36
4015	16 30 26 9
4016	14 4 15 1
4017	2 16 1 8
4018	25 23 40 48
4019	19 3 6 37
4020	3 46 36 31
4021	17 2 39 49
4022	34 7 17 14
4023	21 17 40 37
4024	1 28 5 40
4025	5 4 45 18
4026	21 13 30 22
4027	28 49 35 6
4028	21 24 12 2
4029	42 21 49 41
4030	7 4 47 19
4031	13 27 23 12
4032	47 42 14 32
4033	39 15 40 4
4034	24 45 12 20
4035	50 48 30 27
4036	1 16 26 38
4037	20 16 40 10
4038	44 38 19 47
4039	16 1 49 19
4040	32 45 43 26
4041	33 31 14 6
4042	23 40 15 48
4043	15 4 1 13
4044	35 41 47 13
4045	21 32 34 4
4046	20 33 9 22
4047	5 7 1 2
4048	25 20 49 37
4049	9 5 14 31
4050	31 40 37 45
4051	45 4 23 41
4052	34 12 44 7
4053	35 39 30 22
4054	28 42 16 50
4055	29 19 44 13
4056	36 29 45 33
4057	31 33 8 11
4058	43 6 21 31
4059	22 25 21 3
4060	42 48 1 40
4061	16 23 18 37
4062	3 5 31 32
4063	10 41 7 31
4064	6 48 47 21
4065	19 10 38 21
4066	16 15 35 26
4067	24 41 30 12
4068	28 33 46 11
4069	44 5 49 1
4070	12 40 18 10
4071	28 48 14 2
4072	23 42 29 7
4073	2 46 41 24
4074	20 50 21 37
4075	38 14 43 4
4076	23 43 2 6
4077	35 38 30 24
4078	18 37 42 40
4079	30 46 45 14
4080	17 32 30 31
4081	4 23 47 20
4082	13 27 42 34
4083	13 11 15 8
4084	1 35 3 9
4085	43 19 18 21
4086	40 34 46 27
4087	29 24 8 32
4088	43 5 25 15
4089	26 6 48 2
4090	4 36 45 15
4091	12 36 40 8
4092	42 30 18 36
4093	24 37 44 28
4094	32 50 1 15
4095	10 45 4 13
4096	2 49 30 6
4097	47 22 12 3
4098	47 33 26 2
4099	17 33 28 8
4100	44 19 17 35
4101	38 46 10 33
4102	20 22 39 9
4103	21 7 13 33
4104	12 5 42 17
4105	21 22 43 48
4106	17 30 20 47
4107	27 18 22 24
4108	8 7 33 9
4109	40 22 39 5
4110	46 45 10 25
4111	13 17 50 25
4112	47 4 25 33
4113	42 22 37 17
4114	41 37 11 26
4115	26 38 48 42
4116	36 40 37 10
4117	34 44 5 24
4118	12 42 1 43
4119	11 35 12 44
4120	15 13 45 7
4121	49 38 18 11
4122	4 45 38 22
4123	19 38 13 1
4124	29 41 6 8
4125	43 13 12 1
4126	32 9 49 13
4127	25 42 13 14
4128	36 23 44 3
4129	41 50 15 38
4130	47 15 45 31
4131	24 10 38 2
4132	5 20 26 9
4133	6 3 27 39
4134	47 21 9 14
4135	24 20 7 17
4136	45 44 10 35
4137	5 9 19 14
4138	15 25 18 31
4139	25 20 48 36
4140	13 5 50 14
4141	2 37 32 15
4142	38 16 50 4
4143	11 39 4 36
4144	50 46 28 32
4145	34 10 42 38
4146	27 5 50 21
4147	2 26 10 11
4148	39 41 27 45
4149	24 38 23 34
4150	45 16 14 22
4151	46 14 42 12
4152	4 25 45 11
4153	5 4 32 29
4154	14 25 31 49
4155	7 25 21 47
4156	17 23 12 50
4157	31 9 8 19
4158	50 39 19 20
4159	6 26 3 23
4160	26 28 24 2
4161	31 23 12 20
4162	35 6 36 23
4163	47 39 4 7
4164	20 37 49 44
4165	18 42 20 6
4166	16 1 36 50
4167	32 50 44 17
4168	42 2 24 38
4169	44 12 10 23
4170	10 42 45 11
4171	26 39 42 36
4172	40 1 33 7
4173	26 6 30 42
4174	47 3 10 7
4175	49 15 48 47
4176	35 48 5 18
4177	10 50 38 22
4178	10 21 42 34
4179	43 29 23 6
4180	36 23 31 30
4181	8 27 11 21
4182	46 23 1 17
4183	50 15 37 35
4184	19 10 34 27
4185	18 41 42 2
4186	28 30 41 33
4187	35 24 1 19
4188	8 14 15 7
4189	42 33 4 7
4190	43 24 9 28
4191	14 5 41 17
4192	31 44 20 4
4193	1 45 42 20
4194	19 25 37 24
4195	44 30 19 9
4196	10 34 15 3
4197	46 22 32 34
4198	21 8 11 5
4199	17 42 8 19
4200	27 33 37 50
4201	9 16 40 20
4202	35 29 32 20
4203	40 31 27 37
4204	44 22 37 21
4205	26 30 41 36
4206	47 23 5 31
4207	2 33 25 8
4208	30 32 12 26
4209	13 16 15 11
4210	7 23 42 50
4211	39 12 3 11
4212	33 19 23 38
4213	8 48 44 17
4214	18 35 45 2
4215	40 29 34 13
4216	21 45 6 1
4217	46 50 15 47
4218	44 7 3 11
4219	31 28 36 23
4220	8 14 31 41
4221	41 8 24 7
4222	30 15 17 8
4223	33 5 12 43
4224	2 19 9 14
4225	17 31 30 40
4226	5 25 15 31
4227	29 23 28 26
4228	18 49 37 27
4229	28 25 42 9
4230	25 29 14 18
4231	36 2 10 48
4232	38 28 39 48
4233	25 12 31 34
4234	38 29 41 28
4235	38 17 47 4
4236	18 27 41 4
4237	43 7 32 23
4238	26 30 12 22
4239	1 20 14 2
4240	15 24 23 11
4241	33 2 23 44
4242	1 15 40 7
4243	12 31 32 23
4244	25 16 32 20
4245	2 37 34 25
4246	19 42 11 23
4247	1 39 9 8
4248	33 50 34 12
4249	19 17 33 25
4250	21 15 43 27
4251	33 44 1 20
4252	39 12 47 35
4253	36 1 15 43
4254	29 32 25 35
4255	48 32 50 34
4256	14 30 46 11
4257	48 3 12 14
4258	9 44 26 46
4259	32 33 34 36
4260	32 39 7 19
4261	11 21 44 38
4262	39 50 42 31
4263	34 18 12 47
4264	20 32 26 9
4265	33 34 25 44
4266	15 50 43 47
4267	16 34 6 27
4268	3 27 7 4
4269	21 6 30 28
4270	7 47 49 25
4271	13 27 33 39
4272	49 5 37 39
4273	3 27 11 39
4274	1 36 45 29
4275	45 50 18 3
4276	48 44 34 22
4277	39 29 19 1
4278	4 37 45 20
4279	42 6 38 47
4280	28 42 23 46
4281	9 4 38 17
4282	27 17 33 21
4283	9 17 18 19
4284	44 36 19 7
4285	1 31 2 47
4286	23 16 24 20
4287	21 39 6 35
4288	1 41 5 31
4289	34 1 8 13
4290	8 28 42 20
4291	15 27 2 32
4292	46 38 31 28
4293	44 20 42 46
4294	46 20 10 13
4295	2 32 8 45
4296	42 24 3 32
4297	11 44 30 45
4298	39 16 23 28
4299	14 20 16 26
4300	20 11 6 33
4301	33 48 25 26
4302	24 28 15 45
4303	49 25 32 14
4304	26 33 35 49
4305	1 39 9 48
4306	13 15 1 22
4307	13 15 45 22
4308	9 17 49 6
4309	41 26 49 37
4310	42 15 2 1
4311	45 47 6 27
4312	36 18 11 40
4313	17 13 30 5
4314	43 28 21 24
4315	28 38 20 42
4316	6 2 42 16
4317	15 40 11 46
4318	27 45 11 47
4319	3 34 29 48
4320	49 10 17 36
4321	30 24 27 9
4322	39 4 38 20
4323	16 10 9 11
4324	40 45 33 42
4325	46 45 4 21
4326	49 16 22 40
4327	6 35 17 44
4328	28 47 26 21
4329	28 50 24 27
4330	16 47 10 29
4331	36 22 23 15
4332	32 24 21 46
4333	34 41 36 17
4334	45 22 36 2
4335	6 29 43 36
4336	39 3 8 25
4337	22 17 36 21
4338	33 48 22 14
4339	23 28 4 38
4340	40 39 34 23
4341	1 4 9 24
4342	49 30 20 3
4343	3 35 42 2
4344	9 3 17 46
4345	10 33 14 39
4346	33 35 30 28
4347	20 9 31 38
4348	6 17 18 41
4349	48 13 4 36
4350	38 25 20 5
4351	3 43 2 45
4352	9 42 18 3
4353	49 19 29 42
4354	33 17 26 9
4355	46 30 39 21
4356	33 41 42 15
4357	30 14 12 22
4358	6 34 12 17
4359	13 25 30 46
4360	47 3 14 12
4361	16 39 23 21
4362	31 6 46 7
4363	43 33 41 27
4364	46 5 47 21
4365	21 6 27 11
4366	1 37 40 34
4367	14 1 10 4
4368	19 38 49 50
4369	2 15 26 38
4370	10 25 13 48
4371	23 44 32 41
4372	2 50 39 4
4373	22 4 26 45
4374	7 6 26 17
4375	28 37 29 11
4376	33 4 13 11
4377	28 8 24 7
4378	47 10 8 32
4379	15 32 1 40
4380	43 14 16 49
4381	37 38 11 28
4382	3 15 10 9
4383	33 10 15 40
4384	44 20 1 34
4385	13 14 26 17
4386	38 43 20 42
4387	16 43 24 46
4388	23 50 22 7
4389	42 9 47 10
4390	38 35 43 17
4391	40 6 41 19
4392	12 29 27 46
4393	3 43 46 5
4394	7 22 44 8
4395	34 45 20 13
4396	31 15 20 37
4397	38 32 17 30
4398	8 47 12 11
4399	10 3 43 49
4400	45 16 19 46
4401	46 6 13 34
4402	6 36 49 25
4403	30 17 6 4
4404	41 22 46 7
4405	8 15 3 34
4406	43 3 29 18
4407	30 1 5 34
4408	28 31 19 8
4409	25 50 9 49
4410	11 45 1 50
4411	24 41 34 38
4412	49 8 30 5
4413	37 28 21 15
4414	47 28 43 50
4415	44 22 47 36
4416	6 18 40 1
4417	27 46 1 6
4418	15 32 40 18
4419	10 26 18 42
4420	23 10 42 37
4421	33 5 27 2
4422	48 20 50 18
4423	9 25 48 37
4424	19 18 38 25
4425	5 10 19 40
4426	13 38 19 12
4427	15 8 40 38
4428	26 36 30 42
4429	23 37 29 8
4430	47 27 37 29
4431	25 24 42 15
4432	17 30 11 9
4433	22 50 28 40
4434	15 37 9 50
4435	27 46 47 1
4436	45 15 46 49
4437	7 47 18 28
4438	46 3 5 25
4439	18 8 16 40
4440	49 4 9 48
4441	30 23 38 17
4442	17 49 31 34
4443	17 13 7 38
4444	38 19 33 8
4445	30 34 21 41
4446	32 11 7 31
4447	7 27 32 31
4448	28 34 2 6
4449	41 48 39 34
4450	18 44 46 39
4451	25 11 4 13
4452	5 27 35 12
4453	13 19 32 15
4454	49 48 47 13
4455	14 9 50 46
4456	35 12 9 47
4457	33 26 50 40
4458	39 50 22 15
4459	25 33 48 17
4460	13 29 31 28
4461	44 7 12 5
4462	5 1 8 41
4463	47 26 50 21
4464	41 19 39 10
4465	24 31 36 47
4466	11 40 26 23
4467	31 8 45 22
4468	9 35 31 44
4469	20 6 27 26
4470	18 28 6 40
4471	33 23 48 5
4472	47 30 42 10
4473	45 3 43 10
4474	5 19 15 36
4475	13 1 17 27
4476	32 6 29 9
4477	21 45 23 12
4478	6 50 2 32
4479	20 35 40 6
4480	12 33 4 45
4481	40 38 24 12
4482	31 43 20 32
4483	3 18 23 35
4484	20 13 16 34
4485	17 9 16 8
4486	40 17 34 7
4487	35 3 24 8
4488	6 28 41 45
4489	21 48 17 13
4490	46 19 50 14
4491	11 42 9 8
4492	43 36 37 22
4493	2 35 45 34
4494	4 17 28 49
4495	3 33 1 21
4496	45 18 17 27
4497	9 34 37 24
4498	7 1 48 25
4499	41 22 4 39
4500	14 25 1 5
4501	36 39 37 5
4502	6 40 41 36
4503	15 25 23 38
4504	4 8 20 49
4505	38 22 47 32
4506	13 27 32 48
4507	32 2 38 50
4508	37 5 21 36
4509	42 50 44 20
4510	39 41 26 43
4511	33 15 17 3
4512	15 31 25 37
4513	34 27 29 21
4514	28 6 26 7
4515	30 49 27 13
4516	27 45 43 24
4517	30 34 25 33
4518	50 31 39 34
4519	40 5 39 41
4520	36 5 38 40
4521	25 9 8 47
4522	48 5 44 49
4523	11 35 12 3
4524	37 14 17 12
4525	7 47 36 48
4526	15 6 9 42
4527	5 8 31 10
4528	5 33 23 45
4529	34 1 6 27
4530	44 38 7 22
4531	16 1 30 49
4532	37 50 16 48
4533	31 49 40 13
4534	24 46 42 40
4535	20 27 29 31
4536	41 40 21 13
4537	38 11 45 5
4538	35 4 16 46
4539	25 27 17 13
4540	31 9 17 38
4541	24 18 29 4
4542	48 42 2 22
4543	44 17 30 9
4544	22 16 6 29
4545	47 32 49 1
4546	17 8 23 19
4547	36 3 48 16
4548	25 29 46 22
4549	29 24 25 49
4550	6 50 34 29
4551	1 16 49 24
4552	14 40 50 38
4553	21 29 22 38
4554	27 47 7 30
4555	6 50 33 29
4556	47 3 29 23
4557	13 16 46 2
4558	44 19 39 46
4559	24 44 9 7
4560	13 50 31 30
4561	29 31 13 28
4562	32 16 25 22
4563	29 12 10 13
4564	49 32 21 39
4565	21 48 30 45
4566	11 42 30 3
4567	18 30 39 34
4568	4 12 11 20
4569	10 5 37 8
4570	22 41 47 1
4571	43 34 50 9
4572	16 46 43 31
4573	9 46 13 37
4574	48 33 13 7
4575	18 44 39 30
4576	26 48 30 47
4577	37 24 4 13
4578	6 41 42 17
4579	44 26 16 3
4580	37 44 29 21
4581	48 18 26 20
4582	38 47 44 23
4583	49 17 8 13
4584	3 23 22 15
4585	16 43 18 35
4586	49 32 7 24
4587	11 1 2 21
4588	49 8 39 27
4589	50 3 39 46
4590	31 35 47 13
4591	45 3 2 47
4592	16 20 33 43
4593	16 30 46 25
4594	25 48 43 37
4595	36 48 50 16
4596	21 22 42 17
4597	30 3 40 46
4598	22 25 32 45
4599	1 24 41 40
4600	32 11 18 26
4601	20 36 1 18
4602	19 20 27 30
4603	22 41 23 37
4604	1 6 44 31
4605	13 29 7 38
4606	38 14 17 23
4607	37 14 9 39
4608	37 2 48 30
4609	49 10 8 15
4610	37 2 28 16
4611	4 33 16 18
4612	16 25 32 37
4613	38 15 28 49
4614	12 4 42 6
4615	45 26 31 14
4616	12 18 13 2
4617	1 16 41 20
4618	14 9 37 23
4619	42 29 14 22
4620	9 19 30 24
4621	13 6 27 29
4622	31 5 35 42
4623	9 23 22 21
4624	22 43 41 12
4625	5 29 6 45
4626	29 40 47 15
4627	26 22 50 11
4628	47 49 35 17
4629	4 22 36 18
4630	17 14 50 34
4631	34 50 49 23
4632	34 28 19 17
4633	19 10 42 26
4634	19 2 23 33
4635	45 20 33 11
4636	29 32 18 49
4637	43 11 4 29
4638	45 16 33 32
4639	43 31 19 23
4640	15 37 3 16
4641	10 14 12 5
4642	24 31 26 28
4643	36 32 15 18
4644	49 43 41 36
4645	16 21 4 42
4646	44 3 14 22
4647	14 33 46 18
4648	26 31 47 13
4649	20 44 49 6
4650	10 31 25 1
4651	11 4 10 40
4652	30 35 39 40
4653	25 24 39 14
4654	6 21 34 33
4655	18 24 9 22
4656	33 18 23 15
4657	41 29 30 49
4658	50 12 1 22
4659	23 18 46 13
4660	36 38 13 45
4661	8 24 39 46
4662	16 27 49 23
4663	25 30 43 13
4664	19 37 39 13
4665	20 26 24 13
4666	42 9 44 49
4667	19 20 8 26
4668	43 29 22 46
4669	21 6 14 15
4670	46 3 23 48
4671	13 12 39 8
4672	14 10 1 29
4673	40 42 20 30
4674	24 36 31 19
4675	41 22 30 47
4676	22 25 10 18
4677	49 44 28 37
4678	46 49 13 31
4679	22 26 21 36
4680	9 28 24 16
4681	42 30 4 10
4682	8 48 10 16
4683	4 40 39 49
4684	8 6 38 26
4685	32 46 17 22
4686	42 28 26 10
4687	26 9 24 38
4688	37 50 17 30
4689	48 10 14 31
4690	44 15 45 29
4691	47 16 12 43
4692	9 22 32 41
4693	10 29 37 44
4694	5 46 18 20
4695	32 1 8 44
4696	22 21 31 19
4697	46 48 9 16
4698	28 12 25 13
4699	20 44 37 13
4700	6 8 22 39
4701	18 31 28 23
4702	35 17 22 24
4703	38 44 37 33
4704	26 16 5 10
4705	43 12 3 45
4706	46 36 1 24
4707	1 32 14 47
4708	46 38 3 27
4709	2 10 47 15
4710	13 10 26 2
4711	26 13 41 44
4712	4 5 10 37
4713	12 29 7 37
4714	23 12 10 6
4715	23 4 11 12
4716	18 7 27 1
4717	37 33 15 8
4718	26 21 5 8
4719	24 14 16 25
4720	28 5 32 41
4721	30 7 39 6
4722	42 32 45 27
4723	25 41 4 17
4724	4 48 24 26
4725	43 38 25 5
4726	27 10 29 4
4727	49 24 19 9
4728	44 35 3 24
4729	43 26 45 1
4730	29 15 18 26
4731	30 19 26 17
4732	16 40 23 11
4733	28 36 38 33
4734	9 18 29 27
4735	23 35 32 11
4736	47 43 40 5
4737	8 1 30 39
4738	29 11 25 19
4739	2 33 32 26
4740	44 50 42 46
4741	23 25 5 44
4742	27 47 29 15
4743	49 24 11 7
4744	26 32 16 38
4745	34 27 39 33
4746	14 29 19 22
4747	28 11 27 45
4748	41 4 5 20
4749	11 26 40 19
4750	5 45 14 46
4751	26 7 46 24
4752	42 31 17 39
4753	9 22 19 36
4754	6 14 29 7
4755	39 34 47 37
4756	7 6 35 21
4757	43 35 7 26
4758	21 25 22 20
4759	24 27 18 36
4760	40 3 14 32
4761	31 48 39 13
4762	35 14 33 40
4763	33 30 1 39
4764	44 40 33 25
4765	28 13 30 12
4766	4 9 16 8
4767	40 17 30 4
4768	46 26 4 9
4769	45 3 40 39
4770	9 47 45 26
4771	44 3 38 17
4772	30 34 29 16
4773	37 50 36 5
4774	8 6 36 44
4775	36 29 43 30
4776	43 21 46 22
4777	31 22 48 26
4778	15 38 32 22
4779	6 23 31 28
4780	43 19 45 47
4781	47 10 42 23
4782	10 2 29 28
4783	1 36 43 35
4784	9 28 45 23
4785	13 11 36 32
4786	26 14 40 35
4787	33 7 24 14
4788	49 20 6 32
4789	38 22 13 42
4790	26 23 33 16
4791	13 42 9 31
4792	45 49 13 38
4793	13 41 42 44
4794	6 3 28 8
4795	14 10 17 13
4796	27 43 19 45
4797	23 47 11 37
4798	1 33 29 19
4799	43 6 14 2
4800	18 38 44 22
4801	18 5 39 26
4802	7 11 33 39
4803	32 6 15 38
4804	9 12 7 4
4805	19 4 29 9
4806	20 21 39 2
4807	45 7 11 4
4808	25 9 46 26
4809	49 7 29 35
4810	30 42 40 15
4811	15 31 50 26
4812	27 22 34 47
4813	27 8 48 17
4814	4 42 35 19
4815	26 17 34 33
4816	15 9 19 45
4817	34 2 29 30
4818	11 14 21 25
4819	13 21 15 20
4820	28 49 20 31
4821	25 20 43 33
4822	5 31 27 30
4823	40 25 23 50
4824	12 29 33 19
4825	10 34 9 45
4826	9 45 8 30
4827	1 32 50 6
4828	30 2 24 13
4829	2 26 18 19
4830	37 4 41 19
4831	1 36 28 47
4832	46 3 16 24
4833	7 38 16 45
4834	46 38 23 8
4835	34 15 1 16
4836	25 36 35 1
4837	4 46 27 3
4838	21 10 45 34
4839	35 48 47 26
4840	20 48 24 38
4841	32 2 22 28
4842	47 5 46 25
4843	5 7 43 48
4844	23 29 37 30
4845	44 22 24 27
4846	16 36 11 34
4847	16 43 11 22
4848	31 35 50 42
4849	48 14 34 31
4850	39 47 30 24
4851	42 8 17 35
4852	49 30 2 19
4853	34 35 45 11
4854	33 3 5 42
4855	9 34 14 2
4856	1 43 29 44
4857	49 8 26 24
4858	48 21 23 19
4859	6 39 18 36
4860	28 32 10 50
4861	43 11 1 23
4862	22 23 16 12
4863	4 11 9 47
4864	41 36 24 31
4865	33 43 21 37
4866	24 42 30 39
4867	30 50 24 25
4868	21 48 42 30
4869	39 20 38 29
4870	18 9 24 49
4871	29 28 13 49
4872	25 15 4 20
4873	41 6 46 20
4874	26 49 23 41
4875	6 36 7 42
4876	42 43 50 44
4877	28 29 32 1
4878	5 10 26 38
4879	13 25 11 2
4880	18 9 3 40
4881	41 22 8 1
4882	5 23 41 22
4883	20 8 2 33
4884	34 36 2 6
4885	4 38 12 13
4886	9 14 15 27
4887	33 26 5 27
4888	14 10 40 39
4889	40 28 10 32
4890	28 2 39 35
4891	26 18 20 23
4892	12 31 22 32
4893	35 1 5 24
4894	40 28 21 45
4895	36 31 45 12
4896	14 45 10 18
4897	14 30 5 44
4898	31 3 26 29
4899	26 21 20 50
4900	5 32 38 44
4901	24 1 25 3
4902	19 48 25 31
4903	8 13 22 10
4904	16 3 39 14
4905	27 23 25 16
4906	17 21 42 4
4907	27 33 43 19
4908	37 46 41 4
4909	16 24 45 31
4910	21 26 11 25
4911	21 47 2 30
4912	26 30 33 3
4913	5 41 20 43
4914	4 19 12 50
4915	12 24 46 44
4916	9 25 20 12
4917	21 17 50 28
4918	4 44 17 30
4919	38 19 6 16
4920	44 14 50 1
4921	3 9 17 12
4922	17 45 12 3
4923	4 1 3 29
4924	41 26 8 32
4925	49 5 36 8
4926	25 46 6 21
4927	16 41 13 30
4928	27 29 49 43
4929	21 34 38 27
4930	26 13 34 48
4931	3 44 24 28
4932	19 34 24 17
4933	8 36 15 20
4934	11 45 20 7
4935	35 19 14 28
4936	12 44 32 19
4937	47 5 19 3
4938	12 14 38 45
4939	20 22 8 2
4940	26 42 20 48
4941	8 24 33 26
4942	5 8 9 28
4943	48 20 39 22
4944	44 13 36 10
4945	45 22 25 15
4946	7 29 13 41
4947	30 6 25 48
4948	30 17 16 24
4949	46 19 44 27
4950	48 3 20 8
4951	38 17 1 27
4952	36 38 23 33
4953	40 45 1 41
4954	12 43 40 41
4955	5 16 3 26
4956	48 13 27 43
4957	13 37 26 38
4958	20 6 50 11
4959	30 6 21 45
4960	34 20 25 33
4961	9 10 20 16
4962	49 10 43 38
4963	13 34 28 50
4964	1 43 29 38
4965	39 16 42 28
4966	2 6 32 38
4967	29 22 42 45
4968	37 35 6 28
4969	31 18 1 16
4970	23 28 1 18
4971	48 32 33 35
4972	44 22 1 9
4973	10 9 12 16
4974	2 47 33 15
4975	22 25 44 29
4976	40 10 48 29
4977	8 28 38 37
4978	17 18 13 10
4979	42 41 22 2
4980	20 24 35 10
4981	21 22 2 39
4982	41 47 1 12
4983	32 39 33 16
4984	7 33 34 9
4985	28 21 15 24
4986	19 16 30 50
4987	11 17 6 37
4988	7 4 8 48
4989	4 8 19 46
4990	14 23 48 47
4991	13 2 47 41
4992	17 10 50 5
4993	24 17 38 44
4994	9 47 42 36
4995	19 36 8 12
4996	27 45 15 19
4997	31 46 30 42
4998	38 45 33 9
4999	30 3 42 39
5000	6 12 38 20
5001	25 17 26 36
5002	40 42 50 49
5003	5 50 23 2
5004	50 14 39 44
5005	5 27 1 13
5006	46 42 16 15
5007	18 20 4 32
5008	41 38 15 48
5009	50 19 25 26
5010	27 20 8 12
5011	36 50 15 8
5012	49 39 41 18
5013	5 9 21 34
5014	45 8 47 14
5015	23 44 14 48
5016	36 9 35 29
5017	32 34 12 20
5018	13 34 31 49
5019	9 20 32 43
5020	2 48 19 27
5021	46 9 45 35
5022	46 15 37 10
5023	18 50 7 20
5024	8 21 7 30
5025	42 9 48 3
5026	6 40 44 12
5027	18 7 25 22
5028	48 1 34 23
5029	45 35 4 14
5030	32 10 48 7
5031	17 37 2 29
5032	13 20 43 38
5033	30 20 1 32
5034	1 16 44 4
5035	1 40 25 16
5036	48 8 34 28
5037	42 17 29 45
5038	48 4 20 50
5039	28 24 47 25
5040	12 8 42 48
5041	46 12 33 38
5042	16 43 2 10
5043	13 15 12 39
5044	30 9 33 23
5045	43 13 27 44
5046	26 22 33 24
5047	50 6 19 5
5048	12 36 41 39
5049	5 10 4 37
5050	40 50 14 45
5051	15 50 26 20
5052	27 49 45 37
5053	35 37 46 32
5054	11 20 21 46
5055	4 43 44 45
5056	22 46 11 7
5057	46 31 9 39
5058	6 46 7 18
5059	14 4 29 12
5060	26 16 2 27
5061	14 26 42 16
5062	33 14 10 9
5063	47 40 36 45
5064	2 1 4 34
5065	15 23 43 35
5066	9 1 35 8
5067	38 27 28 26
5068	27 40 25 1
5069	27 50 24 5
5070	25 43 3 7
5071	9 1 21 2
5072	34 48 46 37
5073	19 25 44 28
5074	19 5 25 37
5075	9 18 8 6
5076	10 17 37 41
5077	2 34 20 1
5078	42 26 50 3
5079	50 42 33 13
5080	25 1 46 36
5081	19 32 33 34
5082	5 17 20 39
5083	32 48 43 35
5084	27 32 1 35
5085	29 8 33 38
5086	14 49 15 41
5087	47 41 38 14
5088	26 11 3 5
5089	42 27 30 39
5090	1 19 11 49
5091	38 47 46 32
5092	6 27 15 17
5093	29 35 8 39
5094	15 13 27 2
5095	27 47 4 42
5096	47 19 21 42
5097	14 11 46 48
5098	37 40 4 15
5099	40 43 22 35
5100	50 42 40 22
5101	33 13 11 4
5102	14 20 15 1
5103	25 2 38 4
5104	15 45 14 24
5105	39 32 6 40
5106	28 7 33 31
5107	23 45 26 20
5108	31 49 36 4
5109	26 7 34 23
5110	23 20 17 27
5111	19 38 30 4
5112	11 47 20 29
5113	22 37 18 2
5114	1 4 21 37
5115	39 17 7 5
5116	11 38 34 43
