Course	Room	Teacher	Time	Students
1371	30	8013	0	
1372	30	5467	0	
1373	30	2879	0	
1374	30	4683	0	
1375	30	4148	0	
1376	30	9832	0	
1377	30	6726	0	40
1378	30	5344	0	
1379	30	7569	0	
1380	30	3640	0	
1381	30	2416	0	
1382	30	787	0	
1383	30	6227	0	
1384	30	7925	0	
1385	30	6314	0	
1386	30	2900	0	
1387	30	5618	0	
1388	30	4006	0	
1389	30	4955	0	
1390	30	7869	0	
1391	30	7703	0	
1392	30	4650	0	
1393	30	3879	0	
1394	30	3268	0	
1395	30	8174	0	
1396	30	1185	0	
1397	30	2435	0	
1398	30	6624	0	
1399	30	9287	0	
1400	30	822	0	
1401	30	2021	0	
1402	30	8517	0	
1403	30	535	0	
1404	30	3388	0	
1405	30	5345	0	
1406	30	8755	0	
1407	30	35	0	
1408	30	491	0	
1409	30	8017	0	
1410	30	5322	0	
1411	30	4078	0	
1412	30	5981	0	
1413	30	6552	0	
1414	30	2713	0	
1415	30	4241	0	
1416	30	5717	0	
1417	30	9734	0	
1418	30	1525	0	
1419	30	6040	0	
1420	30	6125	0	
1421	30	1533	0	
1422	30	9339	0	
1423	30	3344	0	
1424	30	3260	0	
1425	30	8127	0	
1426	30	9952	0	
1427	30	8271	0	
1428	30	2374	0	
1429	30	805	0	
1430	30	6924	0	
1431	30	6553	0	
1432	30	2914	0	
1433	30	7881	0	
1434	30	5220	0	
1435	30	1481	0	
1436	30	5757	0	
1437	30	4787	0	63
1438	30	2475	0	
1439	30	1905	0	
1440	30	4202	0	
1441	30	1004	0	
1442	30	4179	0	
1443	30	6658	0	
1444	30	9412	0	
1445	30	2892	0	
1446	30	9390	0	
1447	30	9092	0	
1448	30	6716	0	
1449	30	2390	0	
1450	30	5235	0	
1451	30	6299	0	
1452	30	5746	0	
1453	30	4335	0	
1454	30	3230	0	
1455	30	5616	0	
1456	30	8349	0	
1457	30	3960	0	
1458	30	5926	0	
1459	30	9082	0	
1460	30	585	0	
1461	30	1107	0	
1462	30	3074	0	
1463	30	7895	0	
1464	30	6046	0	
1465	30	3049	0	
1466	30	9274	0	
1467	30	5074	0	
1468	30	6244	0	
1469	30	5122	0	
1470	30	9219	0	
1471	30	1479	0	
1472	30	3283	0	
1473	30	3763	0	
1474	30	6205	0	
1475	30	6392	0	
1476	30	5010	0	
1477	30	5871	0	
1478	30	8365	0	77
1479	30	1471	0	
1480	30	6961	0	
1481	30	1435	0	
1482	30	7106	0	
1483	30	3574	0	
1484	28	7354	10	39
1485	30	2098	0	
1486	30	2780	0	
1487	30	4047	0	
1488	30	696	0	
1489	30	5791	0	
1490	30	442	0	
1491	30	4142	0	
1492	30	5531	0	
1493	30	5112	0	
1494	30	771	0	
1495	30	5684	0	
1496	30	4973	0	
1497	30	9617	0	
1498	30	6124	0	
1499	30	6278	0	
1500	30	9628	0	
1501	30	3727	0	
1502	30	2108	0	
1503	30	4490	0	
1504	30	1579	0	
1505	30	3584	0	
1506	30	4671	0	
1507	30	3437	0	
1508	30	378	0	
1509	30	1253	0	
1510	30	7146	0	
1511	30	2557	0	
1512	30	8594	0	
1513	30	2073	0	
1514	30	6875	0	
1515	30	2402	0	
1516	30	4560	0	
1517	30	1061	0	
1518	30	8597	0	
1519	30	6431	0	
1520	30	8542	0	
1521	30	9567	0	
1522	30	102	0	
1523	30	9286	0	
1524	30	4136	0	
1525	30	1418	0	
1526	30	9850	0	
1527	30	9275	0	
1528	30	9664	0	
1529	30	8796	0	
1530	5	435	5	1
1531	30	1986	0	
1532	30	4018	0	
1533	30	1421	0	
1534	30	5781	0	
1535	30	2461	0	
1536	30	1712	0	
1537	30	606	0	
1538	30	817	0	
1539	30	4843	0	
1540	30	1673	0	
1541	23	2296	10	35
1542	30	7231	0	
1543	30	2561	0	
1544	30	2001	0	
1545	30	5	0	
1546	30	7224	0	
1547	30	5866	0	
1548	30	3852	0	
1549	30	4740	0	
1550	30	7196	0	
1551	30	7495	0	
1552	30	4330	0	
1553	30	3455	0	
1554	30	7472	0	
1555	30	3390	0	
1556	30	4724	0	
1557	30	2054	0	
1558	30	38	0	
1559	30	3137	0	
1560	30	97	0	
1561	30	5206	0	
1562	30	9230	0	
1563	30	7228	0	
1564	30	8403	0	
1565	30	6078	0	
1566	30	5636	0	
1567	30	3775	0	
1568	30	8833	0	
1569	30	3124	0	
1570	30	6022	0	
1571	30	5764	0	
1572	30	668	0	
1573	30	6539	0	
1574	30	3634	0	
1575	30	8356	0	
1576	30	5959	0	
1577	30	1232	0	
1578	30	3237	0	
1579	30	1504	0	
1580	30	6179	0	
1581	30	3667	0	
1582	30	8973	0	
1583	30	3376	0	
1584	30	5744	0	
1585	30	5703	0	
1586	30	2743	0	
1587	30	3660	0	
1588	30	8710	0	
1589	30	9883	0	
1590	30	4366	0	
1591	30	143	0	
1592	30	8058	0	
1593	30	5801	0	
1594	30	7570	0	
1595	30	1681	0	
1596	30	3279	0	
1597	30	5696	0	
1598	30	4316	0	
1599	30	6	0	
1600	30	6639	0	
1601	30	9502	0	
1602	30	8966	0	
1603	30	3072	0	
1604	30	8215	0	
1605	30	5199	0	
1606	30	5720	0	
1607	30	7403	0	
1608	30	4900	0	
1609	30	1704	0	
1610	30	3254	0	
1611	30	8692	0	
1612	30	8654	0	
1613	30	5434	0	
1614	30	2161	0	
1615	30	9195	0	
1616	30	6596	0	
1617	30	6202	0	
1618	30	4016	0	
1619	30	2268	0	
1620	30	6892	0	
1621	30	2013	0	
1622	30	5701	0	
1623	30	901	0	
1624	30	6201	0	
1625	30	4826	0	
1626	30	1995	0	
1627	30	8642	0	
1628	30	2062	0	
1629	30	8906	0	
1630	30	2376	0	
1631	30	9193	0	
1632	30	1056	0	
1633	30	8175	0	
1634	30	3738	0	
1635	30	1003	0	
1636	30	5259	0	
1637	30	9578	0	
1638	30	12	0	
1639	30	7885	0	
1640	30	7740	0	
1641	3	4017	3	
1642	30	1819	0	
1643	30	8622	0	
1644	30	2381	0	
1645	30	3642	0	
1646	30	8354	0	
1647	30	3402	0	
1648	30	7175	0	
1649	30	8243	0	
1650	30	7298	0	
1651	30	1112	0	
1652	30	2922	0	
1653	30	5782	0	
1654	30	9310	0	
1655	30	2460	0	
1656	30	8823	0	
1657	30	4438	0	
1658	30	2335	0	
1659	30	1926	0	
1660	30	8041	0	
1661	30	2282	0	
1662	30	3556	0	
1663	30	5446	0	
1664	30	8551	0	
1665	30	7337	0	
1666	30	6381	0	
1667	30	4909	0	
1668	30	5753	0	
1669	30	4275	0	
1670	30	8583	0	
1671	30	2712	0	
1672	30	3612	0	
1673	30	1540	0	
1674	30	7396	0	
1675	30	9360	0	
1676	30	6975	0	
1677	30	2056	0	
1678	30	9083	0	
1679	30	6130	0	
1680	30	2025	0	
1681	30	1595	0	
1682	30	4361	0	
1683	30	3783	0	93
1684	30	6747	0	
1685	30	3044	0	
1686	30	5024	0	
1687	30	167	0	
1688	30	7947	0	
1689	30	9335	0	
1690	30	3250	0	
1691	30	727	0	
1692	30	3925	0	
1693	30	8060	0	
1694	30	9185	0	
1695	30	8144	0	
1696	30	3207	0	
1697	30	8759	0	
1698	30	5358	0	
1699	30	2747	0	
1700	30	6240	0	
1701	30	4237	0	
1702	30	7938	0	
1703	30	2973	0	
1704	30	1609	0	
1705	30	6710	0	
1706	30	8448	0	
1707	25	9725	6	15
1708	30	4577	0	
1709	30	2566	0	
1710	30	6081	0	
1711	30	3258	0	
1712	30	1536	0	
1713	30	4171	0	
1714	30	5943	0	
1715	30	612	0	
1716	30	5029	0	
1717	30	1350	0	
1718	30	6413	0	
1719	30	4799	0	
1720	30	1236	0	
1721	30	6999	0	
1722	30	4086	0	
1723	30	8070	0	99
1724	30	7687	0	
1725	30	915	0	
1726	30	5121	0	
1727	30	811	0	
1728	30	259	0	
1729	30	6573	0	
1730	30	887	0	
1731	30	9659	0	
1732	30	6967	0	
1733	30	6421	0	
1734	30	5003	0	
1735	30	8395	0	
1736	30	8789	0	
1737	30	7115	0	
1738	30	5052	0	
1739	30	4376	0	
1740	30	83	0	
1741	30	9619	0	
1742	30	1021	0	
1743	30	5865	0	
1744	30	3910	0	
1745	30	4288	0	
1746	30	6041	0	
1747	30	4947	0	
1748	30	8218	0	
1749	30	8231	0	
1750	30	6154	0	
1751	30	188	0	
1752	30	5640	0	
1753	30	7875	0	
1754	30	349	0	
1755	30	3991	0	
1756	30	5440	0	
1757	30	3690	0	
1758	30	9268	0	
1759	30	2197	0	
1760	30	1123	0	
1761	30	8735	0	
1762	30	2812	0	
1763	30	9357	0	
1764	30	2187	0	
1765	30	9260	0	
1766	30	9741	0	
1767	30	96	0	
1768	30	1100	0	
1769	30	5033	0	
1770	30	1148	0	
1771	30	2236	0	
1772	30	9319	0	
1773	30	5814	0	
1774	30	6874	0	
1775	30	3160	0	
1776	30	4524	0	
1777	30	2394	0	
1778	30	46	0	
1779	30	6412	0	
1780	30	4223	0	
1781	30	1247	0	
1782	30	480	0	
1783	30	282	0	
1784	30	4077	0	
1785	30	6854	0	
1786	30	4377	0	
1787	30	4499	0	
1788	30	3377	0	
1789	30	9965	0	
1790	30	755	0	
1791	30	3396	0	
1792	30	3016	0	
1793	30	6279	0	
1794	30	5176	0	
1795	30	4914	0	
1796	30	6803	0	
1797	30	3776	0	
1798	30	7457	0	
1799	30	6547	0	
1800	30	4866	0	
1801	30	4045	0	
1802	30	5508	0	
1803	30	8729	0	
1804	30	6387	0	
1805	30	3929	0	
1806	30	4138	0	
1807	30	6702	0	
1808	30	2234	0	
1809	30	8077	0	
1810	30	5953	0	
1811	30	121	0	
1812	30	8815	0	
1813	30	4649	0	
1814	30	9561	0	
1815	30	1895	0	
1816	30	3383	0	
1817	30	561	0	
1818	30	3289	0	
1819	30	1642	0	
1820	30	3815	0	
1821	30	7011	0	
1822	30	1226	0	
1823	30	5839	0	
1824	30	4601	0	
1825	30	2288	0	
1826	30	5350	0	
1827	30	1946	0	
1828	30	5923	0	
1829	30	4110	0	
1830	30	7130	0	
1831	30	276	0	
1832	30	9542	0	
1833	30	9658	0	
1834	30	9592	0	
1835	30	6025	0	
1836	30	4568	0	
1837	30	6319	0	
1838	30	8466	0	
1839	30	6514	0	
1840	30	4176	0	
1841	30	8943	0	
1842	30	8894	0	
1843	30	6405	0	
1844	30	4161	0	
1845	30	2399	0	
1846	30	9703	0	
1847	30	6097	0	
1848	30	7347	0	
1849	30	7031	0	
1850	30	7019	0	
1851	30	6197	0	
1852	30	5541	0	
1853	30	3447	0	
1854	30	2649	0	
1855	30	7114	0	
1856	30	2850	0	
1857	30	3162	0	
1858	30	5529	0	
1859	25	23	12	23
1860	30	1181	0	
1861	30	9365	0	
1862	30	7563	0	
1863	30	4240	0	
1864	10	2346	3	24
1865	30	4189	0	
1866	30	5937	0	
1867	30	9406	0	
1868	30	9839	0	
1869	30	5458	0	
1870	30	1220	0	
1871	30	4880	0	
1872	30	3063	0	
1873	30	4928	0	
1874	30	673	0	
1875	30	6583	0	
1876	30	3594	0	
1877	30	4602	0	
1878	30	826	0	
1879	30	953	0	
1880	30	519	0	
1881	30	4945	0	
1882	30	8352	0	
1883	30	9843	0	
1884	30	8490	0	
1885	30	4205	0	
1886	30	3412	0	
1887	30	6704	0	
1888	30	134	0	
1889	30	2256	0	
1890	30	7898	0	
1891	30	3495	0	
1892	30	6666	0	
1893	30	3415	0	
1894	30	2845	0	
1895	30	1815	0	
1896	30	4371	0	
1897	30	1290	0	
1898	30	9616	0	
1899	20	6342	11	32
1900	30	9545	0	
1901	30	8036	0	
1902	30	7605	0	
1903	30	3823	0	
1904	30	1285	0	
1905	30	1439	0	
1906	30	9170	0	
1907	30	9431	0	
1908	30	4967	0	
1909	30	7749	0	
1910	30	2848	0	
1911	30	1969	0	
1912	30	8734	0	
1913	30	2588	0	
1914	30	8259	0	
1915	30	9651	0	
1916	30	8748	0	
1917	30	9074	0	
1918	30	5789	0	
1919	30	31	0	
1920	30	204	0	
1921	30	1125	0	
1922	30	4801	0	
1923	30	6171	0	
1924	30	3407	0	
1925	30	492	0	
1926	30	1659	0	
1927	30	22	0	
1928	30	4824	0	
1929	30	6045	0	
1930	30	7789	0	
1931	30	2822	0	
1932	30	4581	0	
1933	30	3826	0	
1934	30	7467	0	
1935	30	3131	0	
1936	30	7775	0	
1937	30	5929	0	
1938	30	7522	0	
1939	30	9530	0	
1940	30	9762	0	
1941	30	8590	0	
1942	30	2770	0	
1943	30	8300	0	
1944	30	4550	0	
1945	30	8014	0	
1946	30	1827	0	
1947	30	576	0	
1948	30	2674	0	
1949	30	3633	0	
1950	30	8837	0	
1951	30	221	0	
1952	30	7062	0	
1953	30	7991	0	97
1954	30	9568	0	
1955	30	9112	0	
1956	30	8621	0	
1957	30	4951	0	
1958	30	3010	0	
1959	30	9824	0	
1960	30	5519	0	
1961	30	2144	0	
1962	30	7709	0	
1963	30	3511	0	
1964	30	4679	0	
1965	3	6069	11	
1966	30	8519	0	
1967	30	6964	0	
1968	30	5797	0	
1969	30	1911	0	
1970	30	4996	0	
1971	30	4521	0	
1972	30	3025	0	
1973	30	9054	0	
1974	30	3587	0	
1975	30	2151	0	
1976	30	3890	0	
1977	30	2325	0	
1978	30	8530	0	
1979	30	214	0	
1980	30	9002	0	
1981	30	9669	0	
1982	30	4147	0	
1983	30	723	0	
1984	30	5977	0	
1985	30	8115	0	
1986	30	1531	0	
1987	7	2891	0	1
1988	30	2254	0	
1989	30	5042	0	
1990	30	1076	0	
1991	30	581	0	
1992	30	229	0	
1993	30	363	0	
1994	30	8292	0	
1995	30	1626	0	
1996	30	4352	0	
1997	30	3114	0	
1998	30	6263	0	
1999	30	5221	0	
2000	30	3902	0	
2001	30	1544	0	
2002	30	7356	0	
2003	30	8061	0	
2004	30	7634	0	
2005	30	6982	0	
2006	30	3509	0	
2007	30	6132	0	
2008	30	307	0	
2009	30	2414	0	
2010	30	5331	0	
2011	30	9500	0	
2012	30	3334	0	
2013	30	1621	0	
2014	30	3094	0	
2015	30	5491	0	
2016	30	7077	0	
2017	30	8315	0	
2018	30	6620	0	
2019	30	9323	0	64
2020	30	5009	0	
2021	30	1401	0	
2022	30	4603	0	
2023	30	2338	0	
2024	30	4819	0	
2025	30	1680	0	
2026	30	8854	0	
2027	30	6415	0	
2028	30	3870	0	
2029	30	6846	0	
2030	30	7720	0	
2031	30	2861	0	
2032	30	2901	0	
2033	30	6038	0	
2034	30	4235	0	
2035	30	1012	0	
2036	30	7949	0	
2037	30	8611	0	
2038	30	3148	0	
2039	30	3959	0	
2040	30	2476	0	
2041	30	2520	0	
2042	30	7402	0	
2043	30	2305	0	
2044	30	5569	0	
2045	30	2229	0	
2046	30	3662	0	
2047	30	3245	0	
2048	30	1297	0	
2049	30	4270	0	
2050	30	2279	0	
2051	30	695	0	
2052	30	5400	0	
2053	30	7637	0	
2054	30	1557	0	
2055	30	3845	0	
2056	30	1677	0	
2057	30	7857	0	
2058	30	6224	0	
2059	30	4315	0	
2060	30	4654	0	
2061	30	2868	0	
2062	30	1628	0	
2063	30	3151	0	
2064	30	9970	0	
2065	30	4319	0	
2066	30	1351	0	
2067	30	6589	0	
2068	30	5795	0	
2069	30	6612	0	
2070	30	8474	0	
2071	30	2081	0	
2072	30	6310	0	
2073	30	1513	0	
2074	30	7128	0	
2075	30	1020	0	
2076	30	8109	0	
2077	30	8291	0	
2078	30	3748	0	
2079	30	8338	0	
2080	30	8216	0	
2081	30	2071	0	
2082	30	1329	0	
2083	30	7927	0	
2084	30	5356	0	
2085	30	4229	0	
2086	30	743	0	
2087	30	9588	0	
2088	30	5441	0	
2089	30	5145	0	
2090	30	713	0	
2091	30	883	0	
2092	30	9949	0	
2093	30	8961	0	
2094	30	7707	0	
2095	30	3274	0	
2096	30	9601	0	
2097	30	6349	0	
2098	30	1485	0	
2099	22	5830	0	33
2100	30	4706	0	
2101	30	8032	0	
2102	30	2478	0	
2103	30	4816	0	
2104	30	7059	0	
2105	30	5182	0	
2106	30	4586	0	
2107	30	4822	0	
2108	30	1502	0	
2109	30	6525	0	
2110	30	6536	0	
2111	30	5853	0	
2112	30	4571	0	
2113	30	7206	0	
2114	30	7700	0	
2115	30	7748	0	
2116	30	8948	0	
2117	30	7946	0	
2118	30	7000	0	
2119	30	4510	0	
2120	30	3325	0	
2121	30	7566	0	
2122	30	2949	0	
2123	30	8770	0	
2124	30	9700	0	
2125	30	6532	0	
2126	30	8747	0	
2127	30	8415	0	
2128	30	4291	0	
2129	30	4539	0	
2130	30	3369	0	
2131	30	7076	0	
2132	30	7798	0	
2133	30	7792	0	
2134	30	7239	0	
2135	30	6085	0	
2136	30	6356	0	
2137	30	2582	0	
2138	30	4965	0	
2139	30	9099	0	
2140	30	5646	0	
2141	30	9591	0	
2142	30	8253	0	
2143	30	4322	0	
2144	30	1961	0	
2145	30	8055	0	
2146	30	4805	0	
2147	30	5154	0	
2148	30	8198	0	
2149	30	6884	0	
2150	30	652	0	
2151	30	1975	0	
2152	30	2302	0	
2153	30	5298	0	
2154	30	6981	0	
2155	30	2375	0	
2156	30	4155	0	
2157	30	7791	0	
2158	30	892	0	
2159	30	6830	0	
2160	30	2484	0	
2161	30	1614	0	
2162	30	8455	0	
2163	30	8163	0	
2164	30	2243	0	
2165	30	1348	0	
2166	30	7871	0	
2167	30	5475	0	
2168	30	6634	0	
2169	19	7496	0	2
2170	30	4546	0	
2171	30	9960	0	
2172	30	3900	0	
2173	30	8510	0	
2174	30	592	0	
2175	30	5904	0	
2176	30	2639	0	
2177	30	2226	0	
2178	30	6548	0	
2179	30	3742	0	
2180	30	9145	0	
2181	30	7622	0	
2182	30	4756	0	
2183	30	2958	0	
2184	30	6785	0	
2185	30	8596	0	
2186	30	3517	0	
2187	30	1764	0	
2188	30	828	0	
2189	30	3492	0	
2190	30	7324	0	
2191	30	5662	0	
2192	30	6878	0	
2193	30	3386	0	
2194	30	8892	0	
2195	30	853	0	
2196	30	6211	0	
2197	30	1759	0	
2198	30	748	0	
2199	30	3625	0	
2200	30	4907	0	
2201	30	153	0	
2202	30	8460	0	
2203	30	2912	0	
2204	30	9504	0	
2205	30	6270	0	
2206	30	571	0	73
2207	30	9528	0	
2208	30	4277	0	
2209	30	3054	0	
2210	30	2624	0	
2211	30	1182	0	
2212	30	8171	0	
2213	30	6817	0	
2214	30	3199	0	
2215	30	6960	0	
2216	30	9278	0	
2217	30	8157	0	
2218	30	9743	0	
2219	30	8522	0	
2220	30	7937	0	
2221	30	7377	0	
2222	30	6486	0	
2223	30	3865	0	
2224	30	6868	0	
2225	30	5327	0	
2226	30	2177	0	
2227	30	2347	0	
2228	30	768	0	
2229	30	2045	0	
2230	30	2927	0	
2231	30	2316	0	
2232	30	5991	0	
2233	30	5165	0	
2234	30	1808	0	
2235	30	5067	0	
2236	30	1771	0	
2237	30	4653	0	
2238	30	8657	0	
2239	30	2444	0	
2240	30	3576	0	
2241	30	8637	0	
2242	30	5961	0	
2243	30	2164	0	
2244	30	5768	0	
2245	30	255	0	
2246	30	513	0	
2247	30	5588	0	
2248	30	1197	0	
2249	30	5423	0	
2250	30	859	0	
2251	30	3897	0	
2252	30	4272	0	
2253	30	4589	0	
2254	30	1988	0	
2255	30	1171	0	
2256	30	1889	0	
2257	30	5380	0	
2258	30	7630	0	
2259	30	4903	0	
2260	30	2373	0	
2261	30	5589	0	
2262	30	2579	0	
2263	30	4893	0	
2264	30	9697	0	
2265	30	9962	0	
2266	30	6512	0	
2267	30	422	0	
2268	30	1619	0	
2269	30	9203	0	
2270	30	6771	0	
2271	30	4106	0	
2272	30	2835	0	
2273	30	3725	0	
2274	30	2935	0	
2275	30	6236	0	
2276	30	827	0	
2277	30	401	0	
2278	30	2775	0	
2279	30	2050	0	
2280	30	6888	0	
2281	30	6748	0	
2282	30	1661	0	
2283	30	5324	0	
2284	30	80	0	
2285	30	8626	0	
2286	30	875	0	
2287	30	9985	0	
2288	30	1825	0	
2289	30	965	0	
2290	30	3324	0	
2291	30	9192	0	
2292	30	9225	0	
2293	9	9587	2	9
2294	30	3962	0	
2295	30	9609	0	
2296	30	1541	0	
2297	30	6467	0	
2298	30	3432	0	
2299	30	8737	0	
2300	30	8992	0	
2301	30	3528	0	
2302	30	2152	0	
2303	30	6449	0	
2304	30	9244	0	
2305	30	2043	0	
2306	30	7197	0	
2307	30	8818	0	
2308	30	9774	0	
2309	30	9953	0	
2310	30	2765	0	
2311	30	2955	0	
2312	30	1	0	
2313	30	8074	0	
2314	30	3296	0	
2315	30	2423	0	
2316	30	2231	0	
2317	30	8754	0	
2318	30	5874	0	
2319	30	7100	0	
2320	30	1211	0	
2321	30	9788	0	
2322	30	4591	0	
2323	30	190	0	
2324	30	2379	0	
2325	30	1977	0	
2326	30	526	0	
2327	30	1254	0	
2328	30	943	0	
2329	30	5823	0	
2330	30	6808	0	
2331	30	5554	0	
2332	30	8848	0	
2333	30	4894	0	
2334	30	7381	0	
2335	30	1658	0	
2336	30	3347	0	
2337	30	9924	0	
2338	30	2023	0	
2339	30	41	0	
2340	30	5723	0	
2341	30	5546	0	
2342	30	3622	0	
2343	30	8481	0	
2344	30	4741	0	
2345	30	6321	0	
2346	30	1864	0	
2347	30	2227	0	
2348	30	3972	0	
2349	30	8268	0	
2350	30	7328	0	
2351	30	2855	0	
2352	30	5205	0	
2353	30	9654	0	
2354	30	4970	0	
2355	30	8002	0	
2356	30	6453	0	
2357	30	4465	0	
2358	30	3104	0	
2359	30	5738	0	
2360	30	2809	0	
2361	30	7890	0	
2362	30	8452	0	
2363	30	9025	0	
2364	30	7608	0	
2365	30	3628	0	
2366	30	6807	0	
2367	30	6963	0	
2368	30	985	0	
2369	30	296	0	
2370	30	3060	0	
2371	30	3769	0	
2372	30	5087	0	
2373	30	2260	0	
2374	30	1428	0	
2375	30	2155	0	
2376	30	1630	0	
2377	30	9282	0	
2378	30	8673	0	
2379	30	2324	0	
2380	30	4349	0	
2381	30	1644	0	
2382	30	9266	0	
2383	30	578	0	
2384	30	5466	0	
2385	30	7891	0	
2386	30	5229	0	
2387	30	8132	0	
2388	30	3655	0	
2389	30	9483	0	
2390	30	1449	0	
2391	30	9630	0	
2392	30	4613	0	
2393	30	4139	0	
2394	30	1777	0	
2395	30	635	0	
2396	30	3200	0	
2397	30	8603	0	
2398	30	2974	0	
2399	30	1845	0	
2400	30	3157	0	
2401	30	8550	0	
2402	30	1515	0	
2403	30	6000	0	
2404	30	8361	0	
2405	30	5762	0	
2406	30	8674	0	
2407	30	1281	0	
2408	30	3409	0	
2409	30	7353	0	
2410	30	4492	0	
2411	30	7863	0	
2412	18	263	12	
2413	30	2757	0	
2414	30	2009	0	
2415	30	4221	0	
2416	30	1381	0	
2417	30	6516	0	
2418	30	7378	0	
2419	30	4325	0	
2420	30	4456	0	
2421	30	2989	0	
2422	30	1143	0	
2423	30	2315	0	
2424	30	1301	0	
2425	30	2623	0	
2426	30	429	0	
2427	30	6615	0	
2428	30	4509	0	
2429	30	6339	0	
2430	30	800	0	
2431	30	9863	0	
2432	30	7557	0	
2433	30	5405	0	
2434	30	7686	0	
2435	30	1397	0	
2436	30	5691	0	
2437	24	2877	0	3
2438	30	3091	0	
2439	30	3241	0	
2440	30	4363	0	
2441	30	6265	0	
2442	30	9756	0	
2443	30	7695	0	
2444	30	2239	0	
2445	12	4939	6	26
2446	30	4180	0	
2447	30	2714	0	
2448	30	8190	0	
2449	30	6826	0	
2450	30	9951	0	
2451	30	3218	0	
2452	30	8784	0	
2453	30	1097	0	
2454	30	1244	0	
2455	30	8075	0	
2456	30	527	0	
2457	30	6111	0	
2458	30	7781	0	
2459	30	114	0	
2460	30	1655	0	
2461	30	1535	0	
2462	30	9126	0	
2463	30	5169	0	
2464	30	6464	0	
2465	30	6534	0	
2466	30	7453	0	
2467	30	6182	0	
2468	30	7776	0	
2469	30	3670	0	
2470	30	3799	0	
2471	30	5778	0	
2472	30	3239	0	
2473	30	6223	0	
2474	30	4584	0	
2475	30	1438	0	
2476	30	2040	0	
2477	30	4015	0	
2478	30	2102	0	
2479	30	5553	0	
2480	30	681	0	
2481	30	7271	0	
2482	30	3558	0	
2483	30	3963	0	
2484	30	2160	0	
2485	30	1026	0	
2486	30	4869	0	
2487	30	6401	0	
2488	30	8566	0	
2489	30	8331	0	
2490	30	6468	0	
2491	30	9823	0	
2492	30	6002	0	
2493	30	9641	0	
2494	30	4144	0	
2495	30	6256	0	
2496	30	8863	0	
2497	30	8020	0	
2498	30	6944	0	
2499	30	8713	0	
2500	30	408	0	
2501	30	5777	0	
2502	30	8607	0	
2503	30	2505	0	
2504	30	8219	0	
2505	30	2503	0	
2506	30	4921	0	
2507	30	848	0	
2508	30	17	0	
2509	30	7600	0	
2510	30	452	0	
2511	30	7003	0	
2512	30	7332	0	91
2513	30	7581	0	
2514	30	6572	0	
2515	30	3215	0	
2516	30	6838	0	
2517	30	222	0	
2518	30	310	0	
2519	30	7525	0	
2520	30	2041	0	
2521	30	450	0	
2522	30	3450	0	
2523	30	3439	0	
2524	30	4658	0	
2525	30	9479	0	
2526	30	8686	0	
2527	30	794	0	
2528	30	5716	0	
2529	30	5770	0	
2530	30	850	0	
2531	30	1104	0	
2532	30	7066	0	
2533	30	8619	0	
2534	30	6258	0	
2535	30	5609	0	
2536	30	4217	0	
2537	30	5776	0	
2538	30	8319	0	
2539	30	6079	0	
2540	30	9783	0	
2541	30	5493	0	
2542	30	9428	0	
2543	30	4203	0	
2544	30	7171	0	
2545	30	6195	0	
2546	30	8385	0	
2547	30	8997	0	
2548	30	6435	0	
2549	30	9107	0	
2550	30	3233	0	
2551	30	8031	0	
2552	30	8265	0	
2553	30	8766	0	
2554	30	9966	0	
2555	30	501	0	
2556	30	1158	0	
2557	30	1511	0	
2558	30	4305	0	
2559	30	8549	0	
2560	30	4796	0	
2561	30	1543	0	
2562	30	5655	0	
2563	30	4182	0	
2564	30	9525	0	
2565	30	9265	0	
2566	30	1709	0	
2567	30	7068	0	
2568	30	1099	0	
2569	30	6602	0	
2570	30	6756	0	
2571	30	8988	0	
2572	30	1218	0	
2573	30	4062	0	
2574	30	8934	0	42
2575	30	7909	0	
2576	30	7417	0	
2577	30	2978	0	
2578	30	2873	0	
2579	30	2262	0	
2580	30	946	0	
2581	30	7521	0	
2582	30	2137	0	
2583	30	3797	0	
2584	30	8847	0	
2585	30	8794	0	
2586	30	6667	0	
2587	30	9620	0	
2588	30	1913	0	
2589	1	5512	13	14
2590	30	99	0	
2591	30	3810	0	
2592	30	8203	0	
2593	30	5381	0	
2594	30	6434	0	
2595	30	2678	0	
2596	30	2703	0	
2597	30	3024	0	
2598	30	3873	0	
2599	30	3461	0	
2600	30	7867	0	
2601	30	3380	0	
2602	30	132	0	
2603	30	6582	0	
2604	30	330	0	
2605	30	7882	0	
2606	30	999	0	
2607	30	3934	0	
2608	30	6015	0	
2609	30	6732	0	
2610	30	765	0	
2611	30	8541	0	
2612	30	8182	0	
2613	30	1324	0	
2614	30	7189	0	
2615	30	3931	0	
2616	30	217	0	
2617	30	8380	0	
2618	30	5390	0	
2619	30	5044	0	
2620	30	5017	0	
2621	30	3209	0	
2622	30	5027	0	
2623	30	2425	0	
2624	30	2210	0	
2625	30	880	0	
2626	30	9668	0	
2627	30	2630	0	
2628	30	2866	0	
2629	30	5713	0	
2630	30	2627	0	
2631	30	4118	0	
2632	30	7590	0	
2633	30	8038	0	
2634	30	6055	0	
2635	30	7847	0	
2636	30	7458	0	
2637	30	7038	0	
2638	30	271	0	
2639	30	2176	0	
2640	30	2717	0	
2641	30	7382	0	
2642	30	6164	0	
2643	30	4431	0	
2644	30	9646	0	
2645	29	8256	0	39
2646	30	3977	0	
2647	30	265	0	
2648	30	3465	0	
2649	30	1854	0	
